course,reviews,tokens,sentiment_scores,label,entropy_values
social-innovation,A excellent course-especially for professionals who want to add to their skills set. It also provides a good introduction to Social Innovation.,"['excellent', 'set']","[1.0, 0.5648148148148148]",5,"[0.0, 0.7557472208646809]"
social-innovation,Great and inspirational course!,['inspirational'],[0.625],4,[0.6962122601251458]
social-innovation,"I found this course truly inspiring, particularly because I hail from the Cape Flats in South Africa and have knowlege of (although I don't completely pretend to understand) the manifestations discussed by Marlon and the Rlabs team.I also understand that the problem is a transhistorical cultural-structural-psychological-physical one, and my interest is to understand these problems in its structure, so that it can be dealt with in its structure and not only in terms of individual manifestations, as this course attempts to do.I do however find that dealing with our interconnected problems in its structure, is an uphill battle, and I am keen to try out the advice given in the course, to see at least if a dent can be made, however small.Thanks, and all the best. Dr Sarah Henkeman",['dealt'],[0.48451162790697677],5,[0.8233232038953151]
social-innovation,Insightful material and great facilitators. The idea of explaining through workings of a real organization worked well!,['insightful'],[0.625],5,[0.6962122601251458]
social-innovation,Excellent course. Met my expectation. Highly recommend this course be continued and offered by Coursera.,"['excellent', 'highly']","[1.0, 0.5]",5,"[0.0, 0.8112781244591328]"
social-innovation,"Very nice and informative course. I loved the case studies, it made it very inspiring and hands-on.","['nice', 'loved']","[0.47916666666666663, 0.575]",5,"[0.8273744775003173, 0.746234301365481]"
social-innovation,These course is very good for me since being the student of social work i could explore by myself with lots of ideas.,['good'],[0.5648148148148148],5,[0.7557472208646809]
social-innovation,"It's an awesome course. Well explained, excellent exercises, the topic were mind-blowing. I would take it again.","['awesome', 'excellent']","[0.75, 1.0]",5,"[0.5435644431995964, 0.0]"
social-innovation,Excellent course for anyone interested in social innovation and generating novel ideas.,['excellent'],[1.0],5,[0.0]
social-innovation,"This course is extremely informative and comprehensive without overburdening the learner with vocabulary, dated theories and complex concepts. It teaches you through the examples of verified Change Makers who are successful today!! Thank you!!!!!",['concept'],[0.625],5,[0.6962122601251458]
social-innovation,It is a wonderful course that brings great tools to think and develop ideas towards social innovation. Highly recommend it!,"['wonderful', 'highly']","[0.75, 0.5]",5,"[0.5435644431995964, 0.8112781244591328]"
social-innovation,"Excelent course. You will be taught with up-to-date information, guided by inspirational stories and taught by great professionals in the area. Really, a most take if you want to learn more about social innovation and, of course, impact.",['uptodate'],[0.625],5,[0.6962122601251458]
social-innovation,"Becoming a Changemaker Course was fun and I have learnt a lot as a result. The course met my expectations but I was expecting more - it is geared towards people who have an idea and aims to harness that idea into something tangible. I am a little further down the line and this would've been fantastic had I done it a few years back, although it was fantastic going back to basics.I am hopeful that a ""Part 2 - Social Business Incubator"" could be developed in future which delves into more detail to lead people who've decided to become a changemaker through the process of putting together a business case and measuring the impact of what they have started so that they are prepared to scale the social innovation and be better prepared to raise the necessary finances to succeed.",['become'],[0.5291800000000001],5,[0.787323583326851]
social-innovation,"I'll strongly recommend this course for those who are interested to introduce themselves to the Social Enterprise world from scratch. Very well explained, easy to understand, logic order for the content, true stories as an examples, inspirational. 100% recommended!","['ill', 'example']","[-0.5555555555555555, 0.625]",5,"[0.7642045065086205, 0.6962122601251458]"
social-innovation,"I thoroughly enjoyed the course and I will definitely be sharing my experiences with other people. It has helped me look at the social problem in my community in a different lens. I learnt a lot from reviewing other peers work and i quite liked the activities that we had to do. they were engaging, out of the box and enjoyable. The videos lessons are short an straight to the point an are jam packed with information. The extra reading material for each week was also helpful. All in all it was good. I highly recommend it.","['enjoyed', 'jam', 'packed']","[0.425, 0.5648148148148148, 0.5]",5,"[0.8654698974285927, 0.7557472208646809, 0.8112781244591328]"
social-media-data-analytics,Very useful to learn the basics of social media analysis (twitter and youtube) with python and R.It's a good course to start.,['medium'],[0.5648148148148148],5,[0.7557472208646809]
social-media-data-analytics,"A good, basic introduction to Social Media Data Analytics",['good'],[0.5648148148148148],3,[0.7557472208646809]
social-media-data-analytics,"I'd like to give just one star rating for this course, as it is very far from what I expected. The course expect students to know Python, to know R, but did not go deep enough to help students understand the insight from social media data. In fact, lots of R task can be replaced with Python, so the course could be designed in a much better way that students do not always switch between two programming environments. This course mainly teaches how to download data with keywords, and how to plot graph, not worth the effort of learning. Therefore, I would not recommend this course to anyone.",['fact'],[0.5291800000000001],1,[0.787323583326851]
